province;red;green;blue;name;x;
2194;223;207;253;Banks_of_Everstill;;
2195;66;226;91;Burning_Approach;;
2196;242;230;251;Stonewatch_Fields;;
2197;204;252;4;Shalewind_Ruins;;
2198;69;50;90;Redridge_Crag;;
2199;86;202;121;Shalewind_Approach;;
2200;1;120;0;Northshire_Hills;;
2201;60;149;170;Swamplight_Manor;;
2202;0;230;0;Trade_District;;
2203;0;190;0;Dwarven_District;;
2204;0;200;0;Cathedral_Square;;
2205;0;220;0;The_Mage_Quarter;;
2206;0;240;0;Old_Town;;
2207;0;210;0;Park_District;;
2208;61;100;20;Tuskcross;;
2209;238;205;125;Altar_of_Halazzi;;
2210;3;18;0;ZebMaisara;;
2211;181;112;199;Hexxer_Pits;;
2212;223;167;248;Amani_Pass;;
2213;130;206;218;Altar_of_Akilzon;;
2214;85;42;116;Altar_of_JanAlai;;
2215;249;249;218;Malacrass_Domain;;
2216;28;222;248;Frostwhisper_Gorge;;
2217;81;192;186;Ice_Thistle_Hills;;
2218;10;139;11;Winterfall_Village;;
2219;87;67;178;Timbermaw_Post;;
2220;251;56;36;Frostfire_Hot_Springs;;
2221;162;219;108;Felpaw_Village;;
2222;146;219;150;Irontree_Cavern;;
2223;96;219;113;Irontree_Woods;;
2224;121;219;60;Jadefire_Run;;
2225;172;219;52;Shatter_Scar_Vale;;
2226;232;244;70;MorlosAran;;
2227;178;152;104;The_Howling_Vale;;
2228;232;152;84;Bathrans_Hand;;
2229;199;152;25;Falathim;;
2230;178;152;54;Greenpaw_Village;;
2231;209;152;93;Silverwing_Hold;;
2232;183;152;89;Bloodtooth_Camp;;
2233;184;124;48;Bough_Shadow;;
2234;180;124;94;Satyrnaar;;
2235;184;106;39;Labor_Camp;;
2236;177;106;86;Demon_Fall_Canyon;;
2237;232;106;58;Fire_Scar_Shrine;;
2238;154;106;39;Iris_Outpost;;
2239;105;118;68;Valormok;;
2240;105;118;17;Forlorn_Ridge;;
2241;79;118;16;The_Ruined_Reaches;;
2242;35;118;39;Mennar;;
2243;97;151;39;Southridge_Beach;;
2244;65;133;97;Blackmaw_Hold;;
2245;102;133;47;Eldarath_Ruins_II;;
2246;59;133;20;Ruins_of_Arkkoran;;
2247;24;133;36;Bitter_Reaches;;
2248;92;133;23;Haldarr_Encampment;;
2249;68;133;64;Temple_of_Zin_Malor;;
2250;64;133;76;Legash_Encampment;;
2251;164;37;42;Blackwood_Den;;
2252;155;37;90;Remtravels_Excavation;;
2253;196;37;112;Twilight_Vale;;
2254;235;37;92;The_Long_Wash;;
2255;236;37;36;Tower_of_Althalaxx;;
2256;188;37;18;Darkwood_Pass;;
2257;200;100;41;Blank;;
2258;64;114;67;Ammen_Fields;;
2259;93;114;40;Shadow_Ridge;;
2260;52;114;16;Ammen_Ford;;
2261;17;114;45;Nestlewood_Thicket;;
2262;197;248;84;Geezles_Camp;;
2263;174;248;26;Wrathscale_Point;;
2264;128;248;61;Fairbridge_Strand;;
2265;162;248;108;Exodar_Fields;;
2266;55;107;196;Bladewood;;
2267;49;107;113;Vindicators_Rest;;
2268;68;153;38;Ruins_of_LorethAran;;
2269;101;163;113;Middenvale;;
2270;26;107;239;Bristlelimb_Enclave;;
2271;124;153;74;Beryl_Coast;;
2272;163;153;74;The_Lost_Fold;;
2273;221;153;46;Mystwood;;
2274;125;107;160;Ragefeather_Ridge;;
2275;172;68;80;Telathions_Camp;;
2276;200;50;42;Blank;;
2277;218;29;134;Stonetalon_Pass;;
2278;172;29;96;Sishir_Canyon;;
2279;118;29;113;Boulderslide_Ravine;;
2280;111;29;171;Grimtotem_Post;;
2281;161;29;194;Camp_Aparaje;;
2282;117;149;165;Boulder_Lode_Mine;;
2283;109;224;100;Thorn_Hill;;
2284;69;224;100;Ratchet_Overlook;;
2285;97;224;44;Muddy_Shore;;
2286;170;224;56;Raptor_Grounds;;
2287;86;224;68;Blackthorn_Ridge;;
2288;138;157;125;Rocktusk_Farm;;
2289;153;157;81;Deadeye_Shore;;
2290;117;186;148;Razormane_Grounds;;
2291;141;157;144;Burning_Blade_Coven;;
2292;63;157;103;Scuttle_Coast;;
2293;100;157;84;Razor_Crag;;
2294;64;157;121;Razor_Trail;;
2295;86;11;252;Red_Cloud_Mesa;;
2296;157;23;101;Pale_Mane_Rock;;
2297;85;23;52;Ravaged_Caravan;;
2298;85;179;175;Sargeron;;
2299;202;215;93;Tethris_Aran;;
2300;142;215;83;Scrabblescrews_Camp;;
2301;92;215;67;Bolgans_Hole;;
2302;172;215;71;Sartheris_Strand;;
2303;132;215;70;Jademir_Shore;;
2304;133;126;77;Oneiros;;
2305;92;178;100;The_Twin_Colossals;;
2306;74;187;59;Feral_Scale_Vale;;
2307;17;187;65;Frayfeather_Highlands;;
2308;117;187;57;The_Writhing_Deep;;
2309;88;144;118;Grimtotem_Compound;;
2310;163;144;110;Lower_Wilds;;
2311;62;144;71;Upper_Headlands;;
2312;141;144;51;Lariss_Pavillion;;
2313;137;156;186;Camp_Ethok;;
2314;78;156;100;The_Screeching_Canyon;;
2315;144;156;96;Splithoof_Crag;;
2316;73;156;159;The_Weathered_Nook;;
2317;153;156;92;Ironstone_Camp;;
2318;79;156;61;Mirage_Raceway;;
2319;187;156;50;Rustmaul_Dig_Site;;
2320;43;156;66;Windbreak_Canyon;;
2321;163;75;65;Southmoon_Ruins;;
2322;107;255;65;Slithering_Passage;;
2323;207;255;57;Lost_Rigger_Cove;;
2324;167;142;100;Wavestrider_Beach;;
2325;127;142;34;Waterspring_Field;;
2326;200;142;133;Steamwheedle_Port;;
2327;56;142;70;Noonshade_Ruins;;
2328;96;217;69;Sands_of_the_Watchers;;
2329;51;192;168;The_Scarab_Wall;;
2330;162;192;76;Skittering_Quarters;;
2331;129;228;79;Echo_Cove;;
2332;47;228;129;Palea;;
2333;214;165;99;Beryl_Point;;
2334;118;165;119;Nasams_Talon;;
2335;114;165;64;Sands_of_Nasam;;
2336;126;66;103;Coldstone_Ridge;;
2337;135;66;138;The_Abandoned_Reach;;
2338;142;66;86;Njords_Breath_Bay;;
2339;60;66;53;Kumuya;;
2340;122;66;106;Coldrock_Quarry;;
2341;164;109;94;The_Flood_Plains;;
2342;105;109;116;Steam_Springs;;
2343;160;109;94;Festering_Pools;;
2344;88;161;99;Naxxanar;;
2345;138;161;124;Steeljaws_Cavern;;
2346;171;161;62;Kaws_Roost;;
2347;64;161;111;Ruins_of_Eldranath;;
2348;156;66;75;Kumuya_Ridge;;
2349;152;153;98;The_Path_of_the_Lifewarden;;
2350;93;153;78;The_Bones_of_Nozronn;;
2351;146;153;117;Sparktouched_Haven;;
2352;162;93;152;Spearborn_Encampment;;
2353;75;93;76;Dorians_Outpost;;
2354;85;129;80;The_Bonefields;;
2355;144;129;111;Mosswalker_Village;;
2356;217;129;41;The_Sundered_Shard;;
2357;79;129;89;Sapphire_Hive;;
2358;121;153;131;Mistwhisper_Refuge;;
2359;83;136;176;Swinglegrins_Dig;;
2360;112;127;92;Hall_of_the_Ancestors;;
2361;188;127;83;Battlescar_Spire;;
2362;50;127;44;Kulgalar_Keep;;
2363;157;87;65;Njorndar_Village;;
2364;70;87;108;The_Underhalls;;
2365;162;87;128;Valhalas;;
2366;63;87;98;Ufrangs_Hall;;
2367;68;131;122;Cathedral_of_Darkness;;
2368;138;131;156;The_Court_of_Bones;;
2369;68;131;151;Malvkriss;;
2370;96;131;71;Rise_of_Suffering;;
2371;140;24;122;The_Valley_of_Fallen_Heroes;;
2372;59;24;90;Ironwall_Rampart;;
2373;160;24;111;Weeping_Quarry;;
2374;159;160;227;Corpneth;;
2375;82;160;79;Aldurthar_Rampart;;
2376;97;205;72;The_Valley_of_Lost_Hope;;
2377;156;4;59;The_Breach;;
2378;115;4;93;Silent_Vigil;;
2379;56;4;107;Valley_of_Echoes;;
2380;51;49;83;The_Broken_Front;;
2381;126;54;97;The_Crimson_Cathedral;;
2382;176;90;87;Bors_Breath;;
2383;117;203;153;Uldis;;
2384;135;125;154;Rohemdal_Pass;;
2385;88;125;112;Frostgrips_Hollow;;
2386;164;170;119;The_Frigid_Tomb;;
2387;99;90;179;Sifeldar_Village;;
2388;94;90;106;The_Forlorn_Mine;;
2389;69;143;148;The_Frozen_Mine;;
2390;145;82;172;Frozen_Mine;;
2391;145;59;118;Snowcloaked_Peaks;;
2392;132;59;76;Thunderfall;;
2393;184;144;121;Hall_of_the_Shaper;;
2394;112;144;91;Temple_of_Order;;
2395;82;250;144;Valley_of_Ancient_Winters;;
2396;146;124;63;Lokens_Bargain;;
2397;125;134;56;Surge_Needle;;
2398;78;134;151;Glittering_Strand;;
2399;177;163;92;Lothalor_Woodlands;;
2400;73;163;155;The_Briny_Pinnacle;;
2401;122;163;86;Kiliuas_Atoll;;
2402;155;103;125;Snowfall_Glade;;
2403;69;103;83;The_Half_Shell;;
2404;163;103;139;The_Mirror_of_Dawn;;
2405;100;103;174;North_Dragons_Fall;;
2406;72;103;66;The_Court_of_Skulls;;
2407;60;103;213;Angrathar_the_Wrathgate;;
2408;158;103;133;Coldwind_Heights;;
2409;203;103;146;Ice_Heart_Cavern;;
2410;167;102;147;Frigid_Crevasse;;
2411;63;102;94;Path_of_the_Titans;;
2412;137;102;75;Eldritch_Heights;;
2413;227;102;129;Frostmourne_Cavern;;
2414;97;102;147;Blue_Sky_Hills;;
2415;97;162;140;Dawns_Reach;;
2416;143;162;62;The_Carrion_Fields;;
2417;181;162;138;Jinthakalar_Steps;;
2418;161;25;154;Bronze_Dragonshrine;;
2419;149;25;109;Ebonscale_Ridge;;
2420;131;50;125;Reliquary_of_Agony;;
2421;178;50;61;Rageclaw_Den;;
2422;65;50;59;Lights_Breach;;
2423;158;50;118;Dargaths_Demise;;
2424;92;50;124;Reliquary_of_Pain;;
2425;174;50;99;Crusader_Forward_Camp;;
2426;170;107;100;Ebon_Rise;;
2427;87;107;66;Drakva_Rise;;
2428;145;255;78;Kolramas;;
2429;180;145;59;DrakSotra_Fields;;
2430;93;145;108;ZimAbwa;;
2431;151;145;73;The_Argent_Stand;;
2432;202;145;61;Pools_of_ZhaJin;;
2433;92;145;110;DrakAgal;;
2434;90;145;79;Drakatal_Passage;;
2435;95;145;181;Steps_of_Anguish;;
2436;180;255;75;DrakMabwa;;
2437;47;255;73;Pools_of_JinAlai;;
2438;135;184;113;ZimRhuk;;
2439;64;184;98;Gundrak_Rise;;
2440;171;184;58;ZolHeb;;
2441;172;184;166;The_Gundrak_Approach;;
2442;205;184;121;Steps_of_Harkoa;;
2443;128;154;107;Boulder_Hills;;
2444;162;178;80;Hollowstone_Mine;;
2445;90;178;109;Solstice_Village;;
2446;173;178;132;White_Pine_Trading_Post;;
2447;63;178;169;Redwood_Trading_Post;;
2448;170;178;120;Prospectors_Point;;
2449;80;178;111;Harko_Ruins_of_Tethys;;
2450;152;137;72;Ashwood_Post;;
2451;190;137;65;Rage_Fang_Shrine;;
2452;74;137;86;Heartwood_Trading_Post;;
2453;109;255;82;Blackriver_Logging_Camp;;
2454;162;129;121;Aspen_Grove_Post;;
2455;181;151;53;Evergreen_Trading_Post;;
2456;87;151;147;Ruins_of_DrakZin;;
2457;139;151;94;Spruce_Point_Post;;
2458;178;64;91;Silverbrook_Hills;;
2459;136;46;85;Apothecary_Camp;;
2460;118;152;88;Tundra_of_Skorn;;
2461;92;46;116;North_Spear_Tower;;
2462;71;175;99;Iskaal;;
2463;131;175;118;Ember_Trail;;
2464;104;52;77;Utgarde_Bluffs;;
2465;139;175;109;Thorvals_Camp;;
2466;63;175;132;Shield_Hill;;
2467;147;159;68;Wyrmskull_Village;;
2468;170;175;108;Derelict_Strand;;
2469;89;131;113;The_Great_Seat;;
2470;135;131;62;Ataldazar;;
2471;90;131;148;Xibala_Ruins;;
2472;74;131;111;Basilisk_Isle;;
2473;61;110;20;Temple_of_Xebla;;
2474;61;120;20;Zultila;;
2475;61;130;20;Axethrow_Ridge;;
2476;61;140;20;Ula_tek_Mounds;;
2477;61;150;20;Shrine_of_Ula_tek;;
2478;137;180;179;Chillmere_Shore;;
2479;143;180;92;Venture_Outpost;;
2480;80;180;130;Venture_Docks;;
2481;186;142;164;Amberpine_Outpost;;
2482;148;152;197;Grizzlemaw_Watering_Hole;;
2483;73;152;103;DrakTharon_Approach;;
2484;144;152;94;Lights_Shore;;
2485;86;152;147;Heartwood_Clearing;;
2486;87;152;80;Blackwood_Clearing;;
2487;65;152;112;Blackwood_Outpost;;
2488;206;152;91;Redwood_Isle;;
2489;131;152;99;Broken_Shore;;
2490;182;152;80;Dead_Grove;;
2491;119;152;140;Bluffs_of_Dawn;;
2492;69;126;114;Icemist_Hills;;
2493;89;126;103;Frozen_Canyon;;
2494;168;126;156;Accursed_Shore;;
2495;158;143;94;Halls_of_the_Titans;;
2496;202;143;70;Hall_of_Memories;;
2497;122;143;133;Halls_of_Winter;;
2498;205;179;207;Clash_of_Thunder;;
2499;76;179;72;Conservatory_of_Life;;
2500;184;179;181;Hall_of_Ingenuity;;
2501;61;179;57;Battered_Cliffs;;
2502;216;179;67;Windy_Cliffs;;
2503;137;179;162;Eroded_Cliffs;;
2504;161;244;180;Shendralar_Quarters;;
2505;0;180;0;Deeprun_Tram;;
2506;122;205;56;Ironkeg_Fields;;
2507;81;205;110;Anthuts_Inn;;
2508;162;61;42;Talanjis_Rebuke;;
2509;162;162;200;Xibala_Shore;;
2510;61;160;20;Hatchet_Hills;;
2511;61;180;20;Overgrown_Shore;;
2512;61;190;20;Hexers_Rise;;
2513;61;200;20;Fallentusk_Isles;;
2514;62;100;20;Blossoming_Patch;;
2515;62;110;20;Windrunner_Hills;;
2516;80;130;15;Frostmane_Ridge;;
2517;62;130;20;Sunbeam_Rise;;
2518;62;140;20;Fairbreeze_Ridge;;
2519;62;150;20;Duskwither_Enclave;;
2520;62;160;20;Sunstrider_Outpost;;
2521;60;50;200;Blank;;
2522;50;255;0;Temple_of_Cyclones;;
2523;50;250;0;Elemental_Rift_Wind;;
2524;50;245;0;Sanctuary_of_the_Wind;;
2525;50;240;0;Temple_of_Sparks;;
2526;50;235;0;Vortex_Rift;;
2527;50;230;0;Shrine_of_Gales;;
2528;50;225;0;Sanctuary_of_the_Gusts;;
2529;50;220;0;Thundering_Shrine;;
2530;50;215;0;Fulminating_Pinnacle;;
2531;50;210;0;Turbulent_Temple;;
2532;55;255;0;Needlerock_Chasm;;
2533;55;250;0;Needlerock_Ridge;;
2534;55;245;0;The_Pale_Roost;;
2535;55;240;0;Verlok_Reach;;
2536;55;235;0;Elemental_Rift_Earth;;
2537;55;230;0;Crimson_Passage;;
2538;55;225;0;Crystal_Passage;;
2539;55;220;0;Silvermarsh;;
2540;55;215;0;Needlerock_Slag;;
2541;55;210;0;Temple_Overlook;;
2542;55;205;0;Masters_Gate;;
2543;60;255;0;Abyssal_Halls;;
2544;60;250;0;Coral_Garden;;
2545;60;245;0;Deep_Blue_Observatory;;
2546;60;240;0;Abyssal_Approach;;
2547;60;235;0;Cavernous_Reef;;
2548;60;230;0;Halls_of_Water;;
2549;60;225;0;Kelp_Forest;;
2550;60;220;0;Neptulons_Ridge;;
2551;60;215;0;Lightless_Reef;;
2552;60;210;0;Riptide_Ruins;;
2553;60;205;0;Shimmering_Garden;;
2554;60;200;0;Throne_of_Neptulon;;
2555;60;195;0;The_Riptide;;
2556;60;190;0;Tidal_Depths;;
2557;60;185;0;Trove_of_Neptulon;;
2558;60;180;0;Scalding_Ridge;;
2559;60;175;0;Abyssal_Front;;
2560;67;40;200;Blank;;
2561;60;165;0;Skeletal_Reef;;
2562;60;160;0;Shallow_Scar;;
2563;60;155;0;Neptulons_Peak;;
2564;60;150;0;Shimmer_Tide_Trench;;
2565;60;145;0;Roaring_Wash;;
2566;60;140;0;Abyssal_Grotto;;
2567;67;50;200;Blank;;
2568;60;130;0;Coral_Hollow;;
2569;60;125;0;Abyssal_Gorge;;
2570;60;120;0;Elemental_Rift_Water;;
2571;65;255;0;Shattered_Outcrop;;
2572;65;250;0;The_Furnace;;
2573;65;245;0;UNUSED;;
2574;65;240;0;UNUSED;;
2575;65;235;0;UNUSED;;
2576;65;230;0;Widows_Ridge;;
2577;65;225;0;UNUSED;;
2578;65;220;0;Ashen_Fields;;
2579;65;215;0;Forlorn_Spire;;
2580;65;210;0;The_Widows_Clutch;;
2581;65;205;0;Fireplume_Peak;;
2582;65;200;0;UNUSED;;
2583;65;195;0;Molten_Outcrop;;
2584;65;190;0;Burning_Ridge;;
2585;65;185;0;Shattered_Ridge;;
2586;65;180;0;UNUSED;;
2587;65;175;0;UNUSED;;
2588;65;170;0;UNUSED;;
2589;65;165;0;Mortals_Demise;;
2590;65;160;0;Sulfuron_Span;;
2591;65;155;0;Molten_Caverns;;
2592;65;150;0;Bethtilacs_Lair;;
2593;65;145;0;Flamebreach;;
2594;65;140;0;The_Molten_Fields;;
2595;65;135;0;Ridge_of_the_Ancient_Flame;;
2596;65;130;0;Rhyolith_Plateau;;
2597;65;125;0;Elemental_Rift_Fire;;
2598;65;120;0;Shatterstone;;
2599;65;115;0;Sulfuron_Approach;;
2600;65;110;0;Sulfuron_Courtyard;;
2601;65;105;0;Sulfuron_Keep;;
2602;65;100;0;Pits_of_Magma;;
2603;70;255;0;Anvil_of_Conflagration;;
2604;70;250;0;Forges_of_Flame;;
2605;70;245;0;Peaks_of_Sulfuron;;
2606;70;240;0;Burning_Ridge;;
2607;75;255;0;Blossom_Shore;;
2608;75;250;0;Shado_pan_Passage;;
2609;75;245;0;Snowblossom_View;;
2610;75;240;0;Ridge_of_Meditation;;
2611;80;255;0;Warport_Rastari;;
2612;80;250;0;Forgotten_Beach;;
2613;80;245;0;Grand_Bazaar;;
2614;80;240;0;Pterror_Rise;;
2615;80;235;0;Isle_of_Tusks;;
2616;80;230;0;Covescale_Rise;;
2617;80;225;0;The_Preserve;;
2618;80;220;0;Rivermarsh;;
2619;80;215;0;Zanchul;;
2620;80;210;0;Temple_of_the_Prophet;;
2621;80;205;0;Gorilla_Gorge;;
2622;80;200;0;Old_Merchant_Road;;
2623;80;195;0;Dreadmire;;
2624;80;190;0;Zobal_Ruins;;
2625;80;185;0;Primal_Wetlands;;
2626;80;180;0;Darkwood_Shoal;;
2627;80;175;0;Vulpera_Hideaway;;
2628;80;170;0;Slithering_Burrows;;
2629;80;165;0;Slithering_Gluch;;
2630;80;160;0;The_Bone_Pits;;
2631;80;155;0;The_Forgotten_Marsh;;
2632;80;150;0;Arid_Basin;;
2633;80;145;0;Carapace_Ridge;;
2634;0;196;204;Shipwrecked_Cove;;
2635;0;204;163;Torokks_Bluff;;
2636;0;181;163;Eastern_Highmountain;;
2637;0;212;219;Blind_Marshlands;;
2638;0;161;163;Cliffs_Edge;;
2639;46;196;255;Skyhorn;;
2640;41;230;194;Trueshot_Lodge;;
2641;0;234;255;Riverbend;;
2642;0;234;199;Thunder_Totem;;
2643;31;189;199;Frosthoof_Watch;;
2644;79;227;133;Gloaming_Reef;;
2645;161;209;133;Black_Rook_Hold;;
2646;161;227;133;Bradensbrook;;
2647;161;209;19;Western_Moonclaw_Vale;;
2648;161;209;79;Smolderhide_Thicket;;
2649;161;194;89;Thastalah;;
2650;161;194;145;Grove_of_Cenarius;;
2651;99;194;145;Temple_of_Elune;;
2652;61;194;145;Lower_Andutalah;;
2653;26;207;145;Shalanir;;
2654;49;208;125;Dream_Grove;;
2655;83;207;173;Shaladrassil;;
2656;150;15;228;Wardens_Isle_Beach;;
2657;173;15;228;Faronaar_Mountains;;
2658;130;15;228;Oceanus_Cove;;
2659;130;85;228;Ruined_Sanctum;;
2660;128;79;186;Felblaze_Ingress;;
2661;150;74;228;Zarkhenar;;
2662;130;49;186;Narthalas_Academy;;
2663;173;15;128;Azurewing_Repose;;
2664;130;15;148;Nordanel_Wellspring;;
2665;173;15;168;Challianes_Terrace;;
2666;150;75;255;Whispering_Willows;;
2667;252;181;0;Tomb_of_Sargeras;;
2668;252;158;0;Deliverance_Point;;
2669;252;158;79;Concourse_of_Destiny;;
2670;207;158;79;Jandvik;;
2671;207;173;27;Crimson_Thicket;;
2672;252;173;79;Telanor;;
2673;207;191;57;Moonguard_Stronghold;;
2674;252;201;79;Meredil;;
2675;171;148;84;Falanaar;;
2676;240;148;27;Felsoul_Hold;;
2677;171;148;47;Moonwhisper_Gulch;;
2678;121;101;0;Hrydashal;;
2679;121;101;41;Dreadwakes_Landing;;
2680;121;101;21;Talons_Rest;;
2681;121;101;61;Weeping_Bluff;;
2682;121;101;81;Blackbeak_Overlook;;
2683;121;101;101;Aggramars_Vault;;
2684;121;101;121;Storms_Reach;;
2685;121;101;141;Cove_of_Nashal;;
2686;121;101;161;Shields_Rest;;
2687;121;101;181;Haustvald;;
2688;121;101;201;Greywatch;;
2689;121;101;221;Halls_of_Valor;;
2690;121;101;241;Valdisdall;;
2691;130;15;186;Illidari_Stand;;
2692;67;60;200;Blank;;
2693;67;70;200;Blank;;
2694;67;80;200;Blank;;
2695;67;90;200;Blank;;
2696;67;100;200;Blank;;
2697;67;110;200;Blank;;
2698;67;120;200;Blank;;
2699;67;30;200;Blank;;
2700;169;94;11;Temple_of_Earth;;
2701;85;255;0;The_Outflow;;
2702;85;250;0;Western_Spray;;
2703;85;245;0;Toothy_Shallows;;
2704;85;240;0;Engineers_Respite;;
2705;85;235;0;Junkwatt_Grounds;;
2706;85;230;0;Fleeting_Forest;;
2707;85;225;0;Scrapbone_Dens;;
2708;85;220;0;The_Heaps;;
2709;85;215;0;Carrion_Nests;;
2710;85;210;0;Blood_Coast;;
2711;85;205;0;Mangrove_Shore;;
2712;85;200;0;Razorjaw_Coast;;
2713;85;195;0;Nazagal;;
2714;85;190;0;Sundered_Span;;
2715;85;185;0;Gloom_Hollow;;
2716;85;180;0;Frogmarsh;;
2717;85;175;0;Kragwas_Shore;;
2718;85;170;0;Burial_Mound;;
2719;85;165;0;Plains_of_Tojek;;
2720;85;160;0;Savage_Wetlands;;
2721;85;155;0;Fangtooth_Bog;;
2722;85;150;0;Bloodfire_Ravine;;
2723;85;145;0;Xalvor;;
2724;85;140;0;Sunken_Path;;
2725;85;135;0;Ruined_Fort;;
2726;85;130;0;Nathavor;;
2727;85;125;0;The_Far_Reach;;
2728;85;120;0;The_Briny_Basin;;
2729;85;115;0;Abandoned_Burrows;;
2730;85;110;0;Terrace_of_the_Fang;;
2731;85;105;0;Whispering_Crag;;
2732;85;100;0;Bonetrail_Gulch;;
2733;90;255;0;Court_of_Zakrajan;;
2734;90;250;0;Withering_Gulch;;
2735;90;245;0;Valley_of_Sorrows;;
2736;90;240;0;Scorched_Sands_Outpost;;
2737;90;235;0;Exiles_Enclave;;
2738;90;230;0;Cracked_Coast;;
2739;90;225;0;Savagelands;;
2740;90;220;0;The_Tusk_Pools;;
2741;90;215;0;Temple_of_Rezan;;
2742;90;210;0;Scavengers_Strand;;
2743;90;205;0;Castaway_Encampment;;
2744;90;200;0;Seekers_Outpost;;
2745;90;195;0;Backwater_Beach;;
2746;90;190;0;The_Steamway;;
2747;90;185;0;Talfarrak;;
2748;90;180;0;Talaman;;
2749;90;175;0;Terrace_of_Crafters;;
2750;90;170;0;The_Zocalo;;
2751;90;165;0;Terrace_of_the_Speakers;;
2752;90;160;0;The_Slough;;
2753;90;155;0;The_Feeding_Grounds;;
2754;90;150;0;Beastwatcher_Glade;;
2755;90;145;0;Verdant_Slope;;
2756;90;140;5;Sandscar_Breach;;
2757;90;135;0;Village_in_the_Vines;;
2758;90;130;0;The_Mugambala;;
2759;90;125;0;Zemlan_Isles;;
2760;90;120;0;Forgotten_Isles;;
2761;95;255;0;Blank;;
2762;95;250;0;Blank;;
2763;95;245;0;Blank;;
2764;95;240;0;Terminus;;
2765;95;235;0;Felfire_Armory;;
2766;95;230;0;The_Spirit_Crucible;;
2767;95;225;0;Burning_Breach;;
2768;95;220;0;Antorus;;
2769;95;215;0;Defiled_Path;;
2770;95;210;0;Felsiege_Rise;;
2771;95;205;0;Fiends_Run;;
2772;95;200;0;Hopes_Landing;;
2773;95;195;0;Shapers_Rise;;
2774;95;190;0;The_Xenedar;;
2775;95;185;0;Annihilan_Pits;;
2776;95;180;0;Krokul_Hovel;;
2777;95;175;0;Petrified_Forest;;
2778;95;170;0;Nathraxas_Hold;;
2779;95;165;0;Argus_Wastes;;
2780;95;160;0;Black_Gorge;;
2781;95;155;0;Darkfall_Ridge;;
2782;95;150;0;Deceivers_Scar;;
2783;95;145;0;Shattered_Fields;;
2784;95;140;0;Destiny_Point;;
2785;95;135;0;Grove_of_Naroua;;
2786;95;130;0;Seat_of_the_Triumvirate;;
2787;95;125;0;Shadowguard_Incursion;;
2788;95;120;0;Ruins_of_Oronaar;;
2789;95;115;0;Triumvirates_End;;
2790;95;110;0;Conservatory_of_the_Arcane;;
2791;95;105;0;Arinor_Gardens;;
2792;95;100;0;Azurelight_Square;;
2793;95;95;0;Isolon_Basin;;
2794;95;90;0;Shadows_Concourse;;
2795;95;85;0;Umbra_Hollows;;
2796;95;80;0;Kiljaedens_Terrace;;
2797;95;75;0;Triumvirates_Concourse;;
2798;95;70;0;Hills_of_Eredath;;
2799;95;65;0;Azurelight_Path;;
2800;110;255;0;Blank;;
2801;110;250;0;Archive_Approach;;
2802;110;245;0;Azure_Coast_IV;;
2803;110;240;0;Shiverweb_Cliffs;;
2804;110;235;0;Azure_Span_Island;;
2805;110;230;0;Shiverweb_Vale;;
2806;110;225;0;West_Timbertooth_Trail;;
2807;110;220;0;Lonely_Falls_Expanse;;
2808;110;215;0;Karnthar_Outskirts;;
2809;110;210;0;Imbu;;
2810;110;205;0;Totem_of_Azdule;;
2811;110;200;0;Draconic_Shore;;
2812;110;195;0;Burnt_Coast;;
2813;110;190;0;North_Kauriq_Gleamlet;;
2814;110;185;0;Big_Tree_Hills_II;;
2815;110;180;0;Cobalt_Assembly;;
2816;110;175;0;Forge_of_Arcanum;;
2817;110;170;0;Stormshroud_Peak;;
2818;110;165;0;South_Hold_Gate;;
2819;110;160;0;Temporal_Conflux;;
2820;110;155;0;Therons_Watch;;
2821;110;150;0;Azure_Expanse_II;;
2822;110;145;0;Timbertooth_Vale;;
2823;110;140;0;Zethrak_Expanse;;
2824;110;135;0;Azure_Path;;
2825;110;130;0;Rustpine_Falls;;
2826;110;125;0;Lost_Ruins;;
2827;110;120;0;Rhonins_Shield;;
2828;110;115;0;North_Vakthros_Range;;
2829;110;110;0;Kalthraz_Expanse;;
2830;110;105;0;South_Vakthros_Range;;s
2831;110;100;0;Darktooth_Woods;;
2832;115;255;3;Drake_Hatchery;;
2833;115;250;0;Big_Tree_Hills;;
2834;115;245;0;Drakes_Crossing;;
2835;115;240;0;Brackenhide_Waterhole;;
2836;115;235;0;Teerakai_Lake;;
2837;115;230;0;Ridgewater_Reatreat;;
2838;115;225;0;Iskaara;;
2839;115;220;0;North_Gorloc_Shore;;
2840;115;215;0;Den_of_Decay;;
2841;115;210;0;Verdant_Coast;;
2842;115;205;0;The_Eternal_Kurgans;;
2843;115;200;0;Lilac_Rumble;;
2844;115;195;0;Ohnaran_Cliffs_I;;
2845;115;190;0;Primordial_Plain;;
2846;115;185;0;Sundered_Isle;;
2847;115;180;0;Sundered_Hill;;
2848;115;175;0;Emerald_Coast;;
2849;115;170;0;Emerald_Ascent;;
2850;115;165;0;Emerald_Peak;;
2851;115;160;0;Ohniri_Springs;;
2852;115;155;0;Mountainview_Post;;
2853;115;150;0;Shikaar_Highlands;;
2854;115;145;0;Ohnaras_Roost;;
2855;115;140;0;Apex_Canopy;;
2856;115;135;0;Ohnaran_Cliffs_II;;
2857;115;130;0;Field_of_Ferocity;;
2858;115;125;0;Sylvan_Glade_Steppes_II;;
2859;115;120;0;Thunderspine_Ridge;;
